,Training Times Before Weight Copy = 50,Training Times Before Weight Copy = 100,Training Times Before Weight Copy = 1000,Training Times Before Weight Copy = 10000
357,-239.77930000374042,-114.80359298645337,-167.1665134846215,-310.91772761778344
358,-67.6719162543412,-112.05203677319619,-313.40948140494356,-274.3028411198712
359,-126.8485719882708,-104.23516072664397,-191.16980466787112,-249.59021758557463
360,-63.56345405251721,-108.92946053333503,-151.15856096332408,-265.04265935514434
361,-228.81157688143304,-92.73201534407711,-290.76842132372946,-356.52019707283523
362,-188.49610616080358,-125.48242436590446,-168.6391902331463,-218.54120321760436
363,-230.4659443085213,-161.04049279315373,-141.44135669972388,-192.96840615602514
364,-114.19991384572519,-249.24056335685754,-199.74719561254884,-284.6527546902039
365,-205.59211420738382,-80.53891473573232,-174.37498723973556,-298.58858517528824
366,-116.12207710047015,-122.04647675367735,-183.66361483610729,-247.96872843432106
367,-122.47757562189898,-410.2939810242998,19.62979035311801,-146.39726958964616
368,-48.35831257624179,-134.70680234032602,-257.41555651174076,-237.7002948946792
369,-325.24580223722234,-116.28467385945447,-101.02449511761452,-285.30489562570926
370,-249.27843933016322,-138.2595964289904,-168.39392989025527,-118.50004600379334
371,-219.7685927952202,-101.00766888799025,-222.7767180802028,-276.02672137821867
372,-265.5832582412554,-79.65120948866323,-202.87031131720937,-329.44241957036786
373,-103.69003789946663,-187.05241914063288,-132.5715209799817,-96.70400094258945
374,-255.58492897983731,-97.31965755623656,-96.3378262061572,-155.61921234146257
375,-348.23837096499403,-434.16958119502686,-220.62687750850284,-299.4379233611812
376,-280.673006977798,-98.60076877359096,-86.97989877373293,-246.9311756428699
377,-168.5195463964202,-85.54787032103144,-152.7260811664861,-191.5573298349745
378,-186.78489140814537,-133.49448564746282,-100.61810249755233,-231.89017345336728
379,-178.89432885783955,-172.89465500067507,-298.59393793315417,-281.11487127248347
380,-59.77611696778269,-124.47598417263305,-173.89347205196285,-359.9673878199562
381,-374.2984870204525,-125.87554899613286,-162.6387779310103,-318.94877592363866
382,-155.09219495945933,-70.48177049005136,-70.7062895540947,-220.49967675720745
383,-106.23020543887094,-90.34907020777969,-239.87754935287833,-375.4482094829752
384,-189.69468798340978,-118.51476358515676,-176.0645154536129,-311.57817061141895
385,-8.889931354447612,-156.358244163985,-132.17705079108222,-220.62499585992398
386,-223.6900824184609,-113.19263465207466,-264.6990489976599,-309.2309891586438
387,-225.73166612986358,-130.63814109569526,-129.3957905850884,-224.81314719191172
388,-245.06639608205046,-127.59509466652204,-126.04772552030938,-301.450812148846
389,-162.47708239404307,-75.62568719535514,-381.19578257874093,-277.4385245569735
390,-200.0099043882383,-131.30398329701944,-362.1565052380233,-311.0944726267928
391,-107.03632062877855,-125.603336617004,-161.3492396015447,-187.35443992872297
392,-116.93533737235852,-114.91252060329157,-354.591312203589,-202.53813974585822
393,-187.39981770221073,-109.21502513851338,-114.02315062761066,-188.80791469848734
394,-63.336665368316346,-112.17603808613458,-319.3591093089086,-136.66475928885944
395,-263.1716260225326,-106.21497214890024,-129.041499221996,-652.6750662921195
396,-183.2924219841139,-89.20465927504078,-170.179321371696,-223.04721318076702
397,-329.6076143349638,-152.28718170831004,-163.51742629540405,-209.48536436321538
398,-218.7393928001813,-101.3808800922963,-102.11286896684092,-333.3847837581071
399,-309.13134318333,-119.367662145989,-120.94262553101228,-297.96448517622053
400,-82.78740669653146,-100.57040669401874,-170.43923950670472,-206.72825962066713
401,-77.35200823959866,-103.26936023600337,-279.8626019148812,-222.68148740471332
402,-59.71488670296273,-50.49813142846388,-207.9438830642055,-295.2155599853085
403,-226.95948024581566,-83.79610667685405,-164.99683572000902,-419.018348201407
404,-66.76705451688468,-252.3023626391677,-122.9034438501167,-314.53877680138993
405,-281.44482340276903,-102.95512460676625,-112.46541004596182,-229.23212045137123
406,-133.9201518327668,-94.26670745042925,-152.95323714866998,-177.21136808525324
407,-22.325216750183927,-170.9036736344628,-174.66539130693502,-391.51183587318036
408,-54.348956295132055,-106.20010126445294,-118.000601558562,-252.8875484843207
409,-78.43228586664644,-135.89727302002836,-130.71877484554824,-167.98343434419633
410,-185.42024981025986,-80.17492953068201,-200.37153651105314,-331.016280432842
411,-81.27641698127707,-130.6829208302804,-151.17707448855242,-248.5473291556654
412,-218.66849512532067,-739.113845996966,-364.2705895263408,-232.54688614514058
413,-181.29875579871674,-86.87306981476276,-384.6617831101393,-235.94904879306586
414,-83.78063999130421,-98.53930679128297,-204.27046225796948,-455.8337037638442
415,-63.57169455040683,-133.34465578717732,-153.14795231674202,-182.38155501222218
416,-122.4984532567623,-96.09320146373197,-233.16753220664305,-300.691698450927
417,-152.239854313156,-130.40178662213162,-126.13905803000004,-139.514029169864
418,-195.69564699810127,-126.27998955225326,-148.72977975359933,-212.62350516600503
419,-120.97841160164859,-106.46358366372652,-279.2941170855767,-333.3364721047252
420,-251.85305935717852,-124.37675386592312,-178.25457200053933,-274.4994021675066
421,4.437584696437824,-91.50179055612786,-153.4343426215191,-262.78886392121416
422,-236.00101848582813,-83.68901203135312,-127.17954561556292,-319.632308414999
423,-188.95665783014516,-105.30966528145628,-121.87583407465667,-185.94233663700177
424,-326.9538831306249,-29.789779298812263,-139.9388381041948,-214.86781077800492
425,-167.70555996397795,-16.93611641674147,-213.0937819323796,-202.22625562734896
426,-406.66905825119784,-168.58546965961278,-181.25092924575398,-185.1511488942129
427,-147.22550112419975,-23.001138684693643,-89.01933356179455,-26.550948123604513
428,-124.65287750021574,-150.54041901647247,-146.39364285979025,-208.04608535368243
429,-133.8840879153983,-164.64192949788594,-332.88896079259393,-233.84933468014432
430,-637.7362117234769,-49.938281823723756,-153.43229817771638,-266.09025693811327
431,-261.6186741181475,-71.63477904224125,-163.24308829015945,-305.6616977376691
432,-52.39957550986378,-123.3029451272939,-184.28924545716606,-199.5739322308758
433,-293.46538982489255,-108.3484673376761,-134.93176523206097,-205.73750974522696
434,-62.7830947741638,-242.2751618377609,-285.48896199118855,-295.8621779857141
435,-237.82368661465483,-185.72813708337446,-132.2711736767451,-479.62339285226795
436,-4.058811538699814,-186.0124874746255,-111.86922875432009,-251.2784359171532
437,-161.1866247307474,-192.47759869065695,-141.11143288920854,-185.631991651621
438,21.17310475999105,-313.36765640760757,-258.87815809612704,-184.37138778791092
439,-629.7798018329624,-39.32562320179888,-323.5433678692334,-167.20829052727782
440,-65.42110105242014,-255.41185224439855,-350.9654060911921,-223.92745710555823
441,-132.3371612266514,-86.40187009427018,-246.824961063631,-217.874112050746
442,-133.77078221608366,-118.37330478916486,-97.36441235392024,-230.2105928223691
443,-287.118118795796,-26.051075663757928,-147.3429908961074,-216.3460731049668
444,-294.23766417588655,-63.12405552301576,-115.48522419063283,-214.32601353756536
445,-337.06278597980736,-144.957017546325,-173.81894840285145,-213.65567423595172
446,-91.24894102671979,-137.26956771830683,-128.75708113919924,-279.3607659343761
447,-341.95897225272427,-61.37070527650857,-116.53978438928111,-187.1462707818398
448,-198.02051629880796,-156.0049112990114,-327.3030924212244,-399.7867503698096
449,-185.14625114024315,-73.97196646459238,-193.23875697679833,-163.05597959289366
450,-429.35533044635605,-149.54398212461118,-136.41428626438022,-312.37262201181716
451,-318.25798982290814,-85.35773578494548,-110.23687850997072,-282.60060271775194
452,-135.33345334884308,18.98543497222353,-255.8750679268371,-153.9421448431363
453,-57.28324717805876,-124.87084987752183,-124.11020416071756,-208.88563173104205
454,-191.55049143797513,-36.23856355335435,-170.96978572233303,-203.23899822944395
455,-351.4196533457018,-42.6077374954232,-121.12188432982984,-323.48498652892647
456,-304.2921273255603,-82.99118691254296,-349.98165444164414,-160.30110374270038
457,-283.0284433333859,-138.42128091980163,-143.15676609208253,-291.1037531193432
458,-405.05412047173166,-73.30132811183029,-87.90100572256044,-237.55394915135838
459,-522.4041980725517,-113.5574135476672,-100.0925413741417,-42.590662050096356
460,-191.76633983262093,-89.51486808415463,-263.564987719665,-216.0220830087238
461,-249.607835578436,-90.47990464313,-167.78680253538636,-219.76119053646417
462,-293.9149699722412,-76.39205312109118,-3.8210921353422975,-163.8708315957597
463,-63.65894898667224,-122.44746537956352,-326.8711176288092,-199.0126542202374
464,-271.5575931260797,-114.94820989537814,-318.49824662105686,-218.9939491258856
465,-345.81115768305216,-152.79955184586646,-186.83837438070563,-126.88797471886097
466,-24.58067519141555,-238.4703887410829,-225.5873393220267,-313.299573568884
467,-259.98644001886686,-101.81042187952804,-140.7226633267561,-15.580260281065833
468,-279.24577254912094,-141.01535774428834,-129.1965505375775,-324.6790311714674
469,-176.1090179083318,-2.878145002211511,-181.15056711634003,-327.2653157270019
470,-261.37627471781536,-101.43626635385532,-167.9641651515612,-252.17918562667748
471,-227.98114149751703,-112.36264186561621,-110.26733721070435,-420.5841754981421
472,-301.0677736213105,-123.4385695577281,-110.23389824367126,-177.85173858338294
473,-173.61575017868253,-55.94825456261262,-147.6971667295761,-481.96114124424395
474,-266.1664561084018,-199.86179224302427,-138.98160919476305,-306.59185887987223
475,-80.63283729633409,-42.6079307066344,-179.8480848637974,-218.8207054987612
476,-249.67864148236112,-116.65952478882909,-123.15970667257567,-177.9471909995013
477,-342.8003576666249,-122.7267225513719,-207.18810456070037,-378.07654930822224
478,-183.04493931411275,-90.48838272403742,-124.7731548395206,-260.931908258956
479,-164.62394814776886,-85.08617485690641,-140.36277623532453,-189.52236845487394
480,-567.075680638048,-116.82591686945499,-92.67881965006411,-213.07937820275146
481,-232.75900890849505,-106.71701339302243,-122.64285399395803,-306.5828429763882
482,-235.17210359427617,-109.09417991791963,-195.47614089580077,-153.3553344392542
483,-126.89883660174614,-168.3420959247635,-154.35935251875443,-204.46127244351533
484,-202.4010696806245,-321.64826217657713,-97.26083045690848,-385.72149397454115
485,-181.58712517698592,-212.0485558886146,-120.78739360179668,-357.1048963790337
486,-200.47332925006128,-57.284544935757886,-96.79914587196946,-157.81665027377127
487,-132.91473195872686,-217.26716067227903,-100.99492082340954,-230.99115624616542
488,-183.86932169936776,-86.4513785514429,-188.3840189411528,-268.8108293406003
489,-158.95632233546564,-107.02833484837598,-133.65146882728652,-269.2872819687418
490,-229.10596935397092,-96.45901350006567,-130.78199307206916,-311.8245108406047
491,-186.3222618999526,-62.77395617844793,-118.59248246199326,-90.57199083003982
492,-117.02464968509081,-107.52591591349425,-128.81531196086297,-216.06913429371846
493,-203.2869851512484,-57.45736929341557,-116.80835124039979,-287.33954815575953
494,-218.5349490893613,-127.81545028042949,-194.31426279293288,-51.53142687567372
495,-281.16512057199463,-100.18287272681283,-112.65533110255431,-232.49301206715268
496,-311.8257493609002,-93.85329599573852,-120.26887240645082,-126.48129994230555
497,-307.00701099887465,-309.699650542629,-156.5205458509343,-309.3584617144604
498,-175.72136110555545,-208.7938233039818,-101.09598401119355,-225.20738443687802
499,-229.1576920727669,-80.24561663818174,-192.97552040334512,-399.72184484727416
500,-336.80392464832295,-63.71257032902193,-208.6912951619504,-300.9827461026888
